category,clasificacion,code8,description
Tecnología de la información,Servicios,51611100,Servicios de instalación de equipo informático
Tecnología de la información,Servicios,51611110,Servicios de instalación de pantallas o paneles de anuncios de salidas y llegadas para aeropuertos
Tecnología de la información,Servicios,51611120,Servicios de instalación de pantallas o paneles de anuncios de salidas y llegadas para estaciones de tren
Tecnología de la información,Servicios,51612000,Servicios de instalación de equipo para procesamiento de la información
Tecnología de la información,Servicios,51620000,Servicios de instalación de equipo de oficina
Tecnología de la información,Servicios,51700000,Servicios de instalación de equipos de protección contra incendios
Tecnología de la información,Servicios,51800000,Servicios de instalación de recipientes de metal
Tecnología de la información,Servicios,51810000,Servicios de instalación de cisternas
Tecnología de la información,Servicios,51820000,Servicios de instalación de depósitos
Tecnología de la información,Servicios,51900000,Servicios de instalación de sistemas de guía y control
Hostelería y restauración,Servicios,55000000,Servicios comerciales al por menor de hostelería y restauración
Hostelería y restauración,Servicios,55100000,Servicios de hostelería
Hostelería y restauración,Servicios,55110000,Servicios de alojamiento hotelero
Hostelería y restauración,Servicios,55120000,Servicios de reuniones y congresos en hoteles
Hostelería y restauración,Servicios,55130000,Otros servicios hoteleros
Hostelería y restauración,Servicios,55200000,Zonas de acampada y otros alojamientos no hoteleros
Hostelería y restauración,Servicios,55210000,Servicios de albergues juveniles
Hostelería y restauración,Servicios,55220000,Servicios para acampada
Hostelería y restauración,Servicios,55221000,Servicios para acampada con caravana
Hostelería y restauración,Servicios,55240000,Servicios de centros de vacaciones y hogares de vacaciones
Hostelería y restauración,Servicios,55241000,Servicios de centros de vacaciones
Hostelería y restauración,Servicios,55242000,Servicios de hogares de vacaciones
Hostelería y restauración,Servicios,55243000,Servicios de colonias de vacaciones para niños
Hostelería y restauración,Servicios,55250000,Servicios de arrendamiento de alojamiento amueblado de corta duración
Hostelería y restauración,Servicios,55260000,Servicios de coches cama
Hostelería y restauración,Servicios,55270000,Servicios prestados por establecimientos de alojamiento que ofrecen cama y desayuno
Hostelería y restauración,Servicios,55300000,Servicios de restaurante y de suministro de comidas
Hostelería y restauración,Servicios,55310000,Servicios de camareros de restaurante
Hostelería y restauración,Servicios,55311000,Servicios de camareros de restaurante para clientela restringida
Hostelería y restauración,Servicios,55312000,Servicios de camareros de restaurante para clientela en general
Hostelería y restauración,Servicios,55320000,Servicios de suministro de comidas
Hostelería y restauración,Servicios,55321000,Servicios de preparación de comidas
Hostelería y restauración,Servicios,55322000,Servicios de elaboración de comidas
Hostelería y restauración,Servicios,55330000,Servicios de cafetería
Hostelería y restauración,Servicios,55400000,Servicios de suministro de bebidas
Hostelería y restauración,Servicios,55410000,Servicios de gestión de bares
Hostelería y restauración,Servicios,55500000,Servicios de cantina y de suministros de comidas desde el exterior
Hostelería y restauración,Servicios,55510000,Servicios de cantina
Hostelería y restauración,Servicios,55511000,Servicios de cantina y otros servicios de cafetería para clientela restringida
Hostelería y restauración,Servicios,55512000,Servicios de gestión de cantina
Hostelería y restauración,Servicios,55520000,Servicios de suministro de comidas desde el exterior
Hostelería y restauración,Servicios,55521000,Servicios de suministro de comidas para particulares
Hostelería y restauración,Servicios,55521100,Servicios de entrega de comidas a domicilio
Hostelería y restauración,Servicios,55521200,Servicios de entrega de comidas
Hostelería y restauración,Servicios,55522000,Servicios de suministro de comidas para empresas de transporte
Hostelería y restauración,Servicios,55523000,Servicios de suministro de comidas para otras empresas e instituciones
Hostelería y restauración,Servicios,55523100,Servicios de comidas para escuelas
Hostelería y restauración,Servicios,55524000,Servicios de suministro de comidas para escuelas
Hostelería y restauración,Servicios,55900000,Servicios comerciales al por menor
Transporte,Servicios,60000000,Servicios de transporte (excluido el transporte de residuos)
Transporte,Servicios,60100000,Servicios de transporte por carretera
Transporte,Servicios,60112000,Servicios de transporte por la vía pública
Transporte,Servicios,60120000,Servicios de taxi
Transporte,Servicios,60130000,Servicios especiales de transporte de pasajeros por carretera
Transporte,Servicios,60140000,Transporte no regular de pasajeros
Transporte,Servicios,60150000,Transporte de pasajeros en vehículos de tracción animal
Transporte,Servicios,60160000,Transporte de correspondencia por carretera
Transporte,Servicios,60161000,Servicios de transporte de paquetes
Transporte,Servicios,60170000,Alquiler de vehículos para el transporte de pasajeros con conductor
Transporte,Servicios,60171000,Alquiler de automóviles de pasajeros con conductor
Transporte,Servicios,60172000,Alquiler de autobuses y autocares con conductor
Transporte,Servicios,60180000,Alquiler de vehículos de transporte de mercancías con conductor
Transporte,Servicios,60181000,Alquiler de camiones con conductor
Transporte,Servicios,60182000,Alquiler de vehículos industriales con conductor
Transporte,Servicios,60183000,Alquiler de camionetas con conductor
Transporte,Servicios,60200000,Servicios de transporte ferroviario
Transporte,Servicios,60210000,Servicios de transporte público por ferrocarril
Transporte,Servicios,60220000,Transporte de correspondencia por ferrocarril
Transporte,Servicios,60300000,Servicios de transporte por tuberías
Transporte,Servicios,60400000,Servicios de transporte aéreo
Transporte,Servicios,60410000,Servicios de transporte aéreo regular
Transporte,Servicios,60411000,Servicios de transporte de correo aéreo regular
Transporte,Servicios,60420000,Servicios de transporte aéreo no regular
Transporte,Servicios,60421000,Servicios de transporte de correo aéreo no regular
Transporte,Servicios,60423000,Servicios chárter
Transporte,Servicios,60424000,Alquiler de medios de transporte aéreo con tripulación
Transporte,Servicios,60424100,Alquiler de aeronaves con tripulación
Transporte,Servicios,60424110,Alquiler de aeronaves de ala fija con tripulación
Transporte,Servicios,60424120,Alquiler de helicópteros con tripulación
Transporte,Servicios,60440000,Servicios aéreos y servicios conexos
Transporte,Servicios,60441000,Servicios de pulverización aérea
Transporte,Servicios,60442000,Servicios de extinción aérea de incendios forestales
Transporte,Servicios,60443000,Servicios de rescate aéreo
Transporte,Servicios,60443100,Servicios de rescate aéreo-marítimo
Transporte,Servicios,60444000,Servicios de explotación de aeronaves
Transporte,Servicios,60444100,Servicios de piloto
Transporte,Servicios,60445000,Servicios de operación de aeronaves
Transporte,Servicios,60500000,Servicios de transporte espacial
Transporte,Servicios,60510000,Servicios de lanzamiento de satélites
Transporte,Servicios,60520000,Servicios de carga útil experimental
Transporte,Servicios,60600000,Servicios de transporte por vías navegables
Transporte,Servicios,60610000,Servicios de transporte en transbordador
Transporte,Servicios,60620000,Transporte de correspondencia por vías navegables
Transporte,Servicios,60630000,Servicios de embarcaciones para tendido de cables
Transporte,Servicios,60640000,Transportes marítimos
Transporte,Servicios,60650000,Alquiler de medios de transporte por vías navegables con tripulación
Transporte,Servicios,60651000,Alquiler de embarcaciones con tripulación
Transporte,Servicios,60651100,"Alquiler de embarcaciones de navegación marítima, con tripulación"
Transporte,Servicios,60651200,Alquiler de barcos de navegación interior con tripulación
Transporte,Servicios,60651300,Servicios de buques anticontaminantes
Transporte,Servicios,60651400,Servicios de buques de cargas pesadas
Transporte,Servicios,60651500,Servicios de buques de socorro
Transporte,Servicios,60651600,Servicios de embarcaciones de suministro en alta mar
Transporte,Servicios,60653000,Alquiler de barcos con tripulación
Transporte,Servicios,63000000,Servicios de transporte complementarios y auxiliares; servicios de agencias de viajes
Transporte,Servicios,63100000,"Servicios de carga, descarga y almacenamiento"
Transporte,Servicios,63110000,Servicios de manipulación de la carga
